Sub-Sub-Title,Sub-Title,Team,bandera,bullet_id,commentId,country,fecha,formatted,id,source_file
,,bari,Otra,68beca4e72a5464b820deb8d_1,68beca4e72a5464b820deb8d,CORP,2025-Q3,analizar los porotos que llegaron hacia bari y responder todas las consultas de los porotos que cargamos a otros equipos @francogariffo1,68beca4e72a5464b820deb8d_1,68beca4e72a5464b820deb8d.json
,,bari,Otra,68beca4e72a5464b820deb8d_3,68beca4e72a5464b820deb8d,CORP,2025-Q3,análisis de trx issuer finance,68beca4e72a5464b820deb8d_3,68beca4e72a5464b820deb8d.json
,,bari,Visa,68c806fb20185f1ee6e15ba5_2,68c806fb20185f1ee6e15ba5,MLM,2025-Q3,spliteo settlement visa mlm configuracion en sfto y alineacion para la descripcion bancaria que van a ejecutar,68c806fb20185f1ee6e15ba5_2,68c806fb20185f1ee6e15ba5.json
,,bari,Mastercard,68c806fb20185f1ee6e15ba5_1,68c806fb20185f1ee6e15ba5,"MLC, MLU",2025-Q3,catch up de temas con prioridad en la certificacion de chile y uruguay con mastercard,68c806fb20185f1ee6e15ba5_1,68c806fb20185f1ee6e15ba5.json
,,bari,Otra,68c806fb20185f1ee6e15ba5_3,68c806fb20185f1ee6e15ba5,CORP,2025-Q3,tj corporativas mesa de kick off con cards y otros equipos para definir el producto mesa con pato blanco el viernes para alinear historia 2026,68c806fb20185f1ee6e15ba5_3,68c806fb20185f1ee6e15ba5.json
,,bari,Otra,68d142142fc726a33f7f92f5_1,68d142142fc726a33f7f92f5,MLU,2025-Q3,avanzar con los procesos de certificación ppc de mlu y tc mlc y retomar mesa de aprobación,68d142142fc726a33f7f92f5_1,68d142142fc726a33f7f92f5.json
,,bari,Otra,68d142142fc726a33f7f92f5_3,68d142142fc726a33f7f92f5,MLM,2025-Q3,challenge a mexico por viabilidad de on us,68d142142fc726a33f7f92f5_3,68d142142fc726a33f7f92f5.json
,,bari,Visa,68d142142fc726a33f7f92f5_2,68d142142fc726a33f7f92f5,MLM,2025-Q3,realizar la configuración en vrm visa para comenzar con pruebas para tokenizar pagos nfc en nuestra wallet con la tc mlm,68d142142fc726a33f7f92f5_2,68d142142fc726a33f7f92f5.json
,,bari,Otra,68da79c267cdb8e7104b17c7_3,68da79c267cdb8e7104b17c7,MLB,2025-Q3,kick off para definición de producto tarjeta corporativa alineamiento por mandates de emisión mlb,68da79c267cdb8e7104b17c7_3,68da79c267cdb8e7104b17c7.json
,,bari,Otra,68da79c267cdb8e7104b17c7_1,68da79c267cdb8e7104b17c7,MLC,2025-Q3,coordinar pruebas online de certificación por tc mlc y apertura de proyecto para certificación prepaid mlu,68da79c267cdb8e7104b17c7_1,68da79c267cdb8e7104b17c7.json
,,bari,Otra,68da79c267cdb8e7104b17c7_2,68da79c267cdb8e7104b17c7,MLM,2025-Q3,jurisprudencia iva mlm alienación con negocio local para tradeoffear este poroto para q4 vs otra iniciativa cambio de ventanas de settlement,68da79c267cdb8e7104b17c7_2,68da79c267cdb8e7104b17c7.json
,,bari,Otra,68e3b4d5e5511aa18606d325_1,68e3b4d5e5511aa18606d325,MLC,2025-Q4,deck qpr + resolucion de caso mlc de fees por fuera de invoices (mesas con finops y agenda y mesa con mc) + (pato + fran) seguimiento de gestion a mandates de banderas ya comunicados por se,68e3b4d5e5511aa18606d325_1,68e3b4d5e5511aa18606d325.json
,,bari,Otra,68e3b4d5e5511aa18606d325_3,68e3b4d5e5511aa18606d325,MLA,2025-Q4,primer mesa de definicion de producto de tc corporativas mla,68e3b4d5e5511aa18606d325_3,68e3b4d5e5511aa18606d325.json
,,bari,Mastercard,68e3b4d5e5511aa18606d325_2,68e3b4d5e5511aa18606d325,MLM,2025-Q4,jurisprudencia iva mlm: alineacion con ecoconci para priorizar iniciativa y coordinacion con mc para entender el alcance e impacto,68e3b4d5e5511aa18606d325_2,68e3b4d5e5511aa18606d325.json
,,bari,Otra,68ecf206adaeacfd69294b22_3,68ecf206adaeacfd69294b22,CORP,2025-Q4,one pagers para pelito + dejar todos los temas acomodados para seguimiento de pato y fran (antes del miércoles),68ecf206adaeacfd69294b22_3,68ecf206adaeacfd69294b22.json
,,bari,Mastercard,68ecf206adaeacfd69294b22_2,68ecf206adaeacfd69294b22,CORP,2025-Q4,diseño control conciliatorio presentación de refund mla + reunión con mc por jurisprudencia iva mlm (alcance e impacto),68ecf206adaeacfd69294b22_2,68ecf206adaeacfd69294b22.json
,,bari,Otra,68ecf206adaeacfd69294b22_1,68ecf206adaeacfd69294b22,CORP,2025-Q4,cierre de decks qpr q3 y kick off q4 para sus presentaciones jueves y viernes,68ecf206adaeacfd69294b22_1,68ecf206adaeacfd69294b22.json
,,bari,Visa,68f62963e80d0cd3202027c4_2,68f62963e80d0cd3202027c4,MLM,2025-Q4,tokenizaicion nfc mlm: configuración reglas en vrm con visa para poder iniciar pruebas de pagos nfc en nuestra wallet,68f62963e80d0cd3202027c4_2,68f62963e80d0cd3202027c4.json
,,bari,Otra,68f62963e80d0cd3202027c4_3,68f62963e80d0cd3202027c4,CORP,2025-Q4,catch-up con emi a su vuelta de la licencia,68f62963e80d0cd3202027c4_3,68f62963e80d0cd3202027c4.json
,,bari,Otra,68f62963e80d0cd3202027c4_1,68f62963e80d0cd3202027c4,MLC,2025-Q4,"cierre de certificación tc mlc + avances administrativos y técnicos por ppc mlu (fmp, taxes, puebas online)",68f62963e80d0cd3202027c4_1,68f62963e80d0cd3202027c4.json
,,bari,Otra,68ff657e021e6b9296748b86_2,68ff657e021e6b9296748b86,MLU,2025-Q4,cierre de slides de highs & lows de q3 + avances proyectos ppc mlu y tc mlc,68ff657e021e6b9296748b86_2,68ff657e021e6b9296748b86.json
,,bari,Otra,68ff657e021e6b9296748b86_3,68ff657e021e6b9296748b86,MLM,2025-Q4,tokenizacion nfc mlm: realizar pruebas productivas para evaluar sus primeros resultados,68ff657e021e6b9296748b86_3,68ff657e021e6b9296748b86.json
,,bari,Otra,68ff657e021e6b9296748b86_1,68ff657e021e6b9296748b86,CORP,2025-Q4,emi de licencia hasta fin de esta semana.,68ff657e021e6b9296748b86_1,68ff657e021e6b9296748b86.json
,,bari,Otra,68ff657e021e6b9296748b86_5,68ff657e021e6b9296748b86,MLA,2025-Q4,control refund mla: continuación mesas de diseño,68ff657e021e6b9296748b86_5,68ff657e021e6b9296748b86.json
,,bari,Otra,68ff657e021e6b9296748b86_4,68ff657e021e6b9296748b86,MLB,2025-Q4,on us mlb: reunión con acc corp para explicarles el flujo operativo y financiero,68ff657e021e6b9296748b86_4,68ff657e021e6b9296748b86.json
,,bari,Otra,6908a4cb7fff2846cac977d1_1,6908a4cb7fff2846cac977d1,MLU,2025-Q4,seguir avanzando con los proyectos de mlu y mlc + alineamiento de avances y tiempos vau y remision mlb,6908a4cb7fff2846cac977d1_1,6908a4cb7fff2846cac977d1.json
,,bari,Otra,6908a4cb7fff2846cac977d1_2,6908a4cb7fff2846cac977d1,MLA,2025-Q4,inicio de prueba productivas transacciones internacionales tc mla,6908a4cb7fff2846cac977d1_2,6908a4cb7fff2846cac977d1.json
,,bari,Otra,6908a4cb7fff2846cac977d1_3,6908a4cb7fff2846cac977d1,MLB,2025-Q4,catch up de mi licencia + mlb propuesta compras internacionales sin iof (musd),6908a4cb7fff2846cac977d1_3,6908a4cb7fff2846cac977d1.json
,,bari,Otra,6911d88a270af2f60faf152d_3,6911d88a270af2f60faf152d,CORP,2025-Q4,headcount 2026 it + mesas técnicas on us,6911d88a270af2f60faf152d_3,6911d88a270af2f60faf152d.json
,,bari,Mastercard,6911d88a270af2f60faf152d_2,6911d88a270af2f60faf152d,MLA,2025-Q4,proyecto decline rates optimization consultoría de máster para mejorar la aprobación en mla + q3/q4 workshop cámara de compensación mastercard mlm,6911d88a270af2f60faf152d_2,6911d88a270af2f60faf152d.json
,,bari,Visa,6911d88a270af2f60faf152d_1,6911d88a270af2f60faf152d,MLU,2025-Q4,certificación mlu pruebas online de autorización y cierre de fricciones con archivo de clearing + vau mesa con visa y equipos mlm y mlb para dar visibilidad de puesta en producción y tiempos vs waiver,6911d88a270af2f60faf152d_1,6911d88a270af2f60faf152d.json
,,bari,Otra,691b1625a12d503e835e8197_3,691b1625a12d503e835e8197,MLB,2025-Q4,análisis reforma tributaria mlb + banco mlm + definiciones on us mlb,691b1625a12d503e835e8197_3,691b1625a12d503e835e8197.json
,,bari,Otra,691b1625a12d503e835e8197_1,691b1625a12d503e835e8197,MLC,2025-Q4,puesta en producción de ica y bin de tc mlc y mesa de aprobación unificada bari core analytics transaccional,691b1625a12d503e835e8197_1,691b1625a12d503e835e8197.json
,,bari,Visa,691b1625a12d503e835e8197_2,691b1625a12d503e835e8197,MLA,2025-Q4,error en el importe en settlement internacional de la tc mla + rechazo de sintaxis visa mlm dimensionar impacto económico,691b1625a12d503e835e8197_2,691b1625a12d503e835e8197.json
,win bin credito mlc live y en proceso de diseminacion,bari,Otra,69259ef3c652368987313663_1,69259ef3c652368987313663,MLC,2025-Q4,@patriciofernandez42 apertura de proyecto de bines dormidos para multiapps mlc (prepaid y credito) + puesta en produccion de ica y bin ppc mlu,69259ef3c652368987313663_1,69259ef3c652368987313663.json
,win bin credito mlc live y en proceso de diseminacion,bari,Mastercard,69259ef3c652368987313663_2,69259ef3c652368987313663,CORP,2025-Q4,@francogariffo1 porotaje: carga y analisis de los porotos con dependencia hacia/desde bari + coordinar mesa de pruebas jurisprudencia iva con mc (mensajeria),69259ef3c652368987313663_2,69259ef3c652368987313663.json
,,bari,Otra,692d87770a772edef44c3d70_1,692d87770a772edef44c3d70,MLU,2025-Q4,reapertura de analisis de emision inhouse de tarjetas corporativas + cierre de proyectos de bandera ppc mlu y tc mlc,692d87770a772edef44c3d70_1,692d87770a772edef44c3d70.json
,,bari,Otra,692d87770a772edef44c3d70_2,692d87770a772edef44c3d70,MLB,2025-Q4,ecualizacion de porotaje + sesiones - introduccion ethoca + definicion estrategia renovacion mlb,692d87770a772edef44c3d70_2,692d87770a772edef44c3d70.json
,,bari,Otra,6938143d80fca59ee3c234e6_1,6938143d80fca59ee3c234e6,MLC,2025-Q4,proyecto de bines dormidos de tarjetas prepaid y credito mlc + analisis de emision inhouse de tarjetas corporativas,6938143d80fca59ee3c234e6_1,6938143d80fca59ee3c234e6.json
,,bari,Visa,6938143d80fca59ee3c234e6_2,6938143d80fca59ee3c234e6,CORP,2025-Q4,alineacion proyecto eas cloud visa + jurisprudencia iva ventanas de pruebas + porotaje estimacion y priorizacion,6938143d80fca59ee3c234e6_2,6938143d80fca59ee3c234e6.json
,,bari,Otra,693ffb9b49747809eb600837_7,693ffb9b49747809eb600837,MLM,2025-Q4,on us mexico,693ffb9b49747809eb600837_7,693ffb9b49747809eb600837.json
,,bari,Visa,693ffb9b49747809eb600837_5,693ffb9b49747809eb600837,CORP,2025-Q4,encaminar solución de fees vdo y proyecto de integración acs con visa,693ffb9b49747809eb600837_5,693ffb9b49747809eb600837.json
,,bari,Otra,693ffb9b49747809eb600837_6,693ffb9b49747809eb600837,CORP,2025-Q4,catch up de temas,693ffb9b49747809eb600837_6,693ffb9b49747809eb600837.json
,,bari,Visa,693ffb9b49747809eb600837_2,693ffb9b49747809eb600837,CORP,2025-Q4,proyecto eas cloud: coordinación con visa para configurar nuestros endpoints físico,693ffb9b49747809eb600837_2,693ffb9b49747809eb600837.json
,,bari,Otra,693ffb9b49747809eb600837_3,693ffb9b49747809eb600837,CORP,2025-Q4,porotaje: acompañar el tradeoff,693ffb9b49747809eb600837_3,693ffb9b49747809eb600837.json
,,bari,Otra,693ffb9b49747809eb600837_1,693ffb9b49747809eb600837,MLM,2025-Q4,jurisprudencia iva mlm: continuación ventanas de pruebas,693ffb9b49747809eb600837_1,693ffb9b49747809eb600837.json
,,bari,Otra,693ffb9b49747809eb600837_4,693ffb9b49747809eb600837,CORP,2025-Q4,cierre de bc corporate v2,693ffb9b49747809eb600837_4,693ffb9b49747809eb600837.json
,,bari,Visa,69492de0a72a3fe09a23546a_2,69492de0a72a3fe09a23546a,CORP,2025-Q4,vau - roadmap claro de ajustes para puesta en producción en enero + integración de acs con visa: mesa para definir next steps y pendientes para quedar operativos,69492de0a72a3fe09a23546a_2,69492de0a72a3fe09a23546a.json
,,bari,Otra,69492de0a72a3fe09a23546a_3,69492de0a72a3fe09a23546a,MLM,2025-Q4,legales mlm - definiciones para banco + dudas sobre on us,69492de0a72a3fe09a23546a_3,69492de0a72a3fe09a23546a.json
,,bari,Otra,69492de0a72a3fe09a23546a_1,69492de0a72a3fe09a23546a,CORP,2025-Q4,certificación lacpi: alinear y coordinar kickoff más alcance + jurisprudencia iva: evaluar pruebas enviadas nuevamente,69492de0a72a3fe09a23546a_1,69492de0a72a3fe09a23546a.json
