Sub-Sub-Title,Sub-Title,Team,bandera,bullet_id,commentId,country,fecha,formatted,id,source_file
,capabilities cross,genova,Otra,67e2ac4ec281c50ab1e451cc_12,67e2ac4ec281c50ab1e451cc,CORP,2025-Q1,diseño tabla de eventos de negocio con génova it,67e2ac4ec281c50ab1e451cc_12,67e2ac4ec281c50ab1e451cc.json
,mlm prosa,genova,Otra,67d821eeb0d7b2da09838e0f_4,67d821eeb0d7b2da09838e0f,MLM,2025-Q1,firmar con marce la de carta de aceptación por riesgo de manipulación de data sensible,67d821eeb0d7b2da09838e0f_4,67d821eeb0d7b2da09838e0f.json
,capabilities cross,genova,Otra,67e2ac4ec281c50ab1e451cc_11,67e2ac4ec281c50ab1e451cc,CORP,2025-Q1,validación y armado visualizaciones kpis de liquidación,67e2ac4ec281c50ab1e451cc_11,67e2ac4ec281c50ab1e451cc.json
,amex,genova,American Express,67d821eeb0d7b2da09838e0f_8,67d821eeb0d7b2da09838e0f,CORP,2025-Q1,fu semanal con chicho y sellers por contratos y pipeline.,67d821eeb0d7b2da09838e0f_8,67d821eeb0d7b2da09838e0f.json
,mlm prosa,genova,Otra,67d821eeb0d7b2da09838e0f_5,67d821eeb0d7b2da09838e0f,MLM,2025-Q1,"luego de la reunión con el cto de prosa, surgieron varias reuniones para avanzar con los proyectos demorados",67d821eeb0d7b2da09838e0f_5,67d821eeb0d7b2da09838e0f.json
,amex,genova,American Express,67d821eeb0d7b2da09838e0f_7,67d821eeb0d7b2da09838e0f,CORP,2025-Q1,reunión para revisar status del problema técnico de amex para liberar payment designee,67d821eeb0d7b2da09838e0f_7,67d821eeb0d7b2da09838e0f.json
,mlb (lucas),genova,Otra,67e2ac4ec281c50ab1e451cc_15,67e2ac4ec281c50ab1e451cc,MLB,2025-Q1,liquidación centralizada – análisis de la documentación y defensa ante núclea sobre la información necesaria respecto al domicilio bancario en el registro de las liquidaciones.,67e2ac4ec281c50ab1e451cc_15,67e2ac4ec281c50ab1e451cc.json
,mla (santi),genova,Otra,67e2ac4ec281c50ab1e451cc_17,67e2ac4ec281c50ab1e451cc,MLA,2025-Q1,banco pagador: seguimiento de roll out para bbva - bna no está exento de impuestos,67e2ac4ec281c50ab1e451cc_17,67e2ac4ec281c50ab1e451cc.json
,mla (santi),genova,Otra,67e2ac4ec281c50ab1e451cc_16,67e2ac4ec281c50ab1e451cc,MLA,2025-Q1,"bimonetarismo: continuamos con pruebas en producción (refunds) , seguimiento de adenda y alineación con citi para realizar pruebas con movimiento de fondos",67e2ac4ec281c50ab1e451cc_16,67e2ac4ec281c50ab1e451cc.json
,mlm (pili/euge),genova,Otra,67e2ac4ec281c50ab1e451cc_19,67e2ac4ec281c50ab1e451cc,MLM,2025-Q1,mlm- tasas naturales: realizar prueba de pedido masivo end-to-end con el envío de mail automático. selección de los casos que se pedirán en la primera semana de q2 para cumplir con el plan propuesto,67e2ac4ec281c50ab1e451cc_19,67e2ac4ec281c50ab1e451cc.json
,mla (santi),genova,Otra,67e2ac4ec281c50ab1e451cc_18,67e2ac4ec281c50ab1e451cc,MLA,2025-Q1,promociones: continuar con el armado de la presentación,67e2ac4ec281c50ab1e451cc_18,67e2ac4ec281c50ab1e451cc.json
,porotaje,genova,Otra,67e2ac4ec281c50ab1e451cc_8,67e2ac4ec281c50ab1e451cc,CORP,2025-Q1,presentación de resultado de tradeoff,67e2ac4ec281c50ab1e451cc_8,67e2ac4ec281c50ab1e451cc.json
,mlm (pili/euge),genova,Mastercard,67e2ac4ec281c50ab1e451cc_20,67e2ac4ec281c50ab1e451cc,MLM,2025-Q1,mlm- master msi:  revisión ts y ef con master y legales. roadmap con master para encendido y revisión del scope de refunds,67e2ac4ec281c50ab1e451cc_20,67e2ac4ec281c50ab1e451cc.json
,mlb (lucas),genova,Otra,67e2ac4ec281c50ab1e451cc_14,67e2ac4ec281c50ab1e451cc,MLB,2025-Q1,transacciones perdidas por gateway – evaluar junto con el equipo de gateway y router los casos en los que no pueden enviar un pago a genova y no tienen alternativa.,67e2ac4ec281c50ab1e451cc_14,67e2ac4ec281c50ab1e451cc.json
,mlm prosa,genova,Otra,67e2ac4ec281c50ab1e451cc_6,67e2ac4ec281c50ab1e451cc,MLM,2025-Q1,"track contractual: go para avanzar con la firma de anexo global, msi y comisión mercantil",67e2ac4ec281c50ab1e451cc_6,67e2ac4ec281c50ab1e451cc.json
,mlm prosa,genova,Otra,67e2ac4ec281c50ab1e451cc_5,67e2ac4ec281c50ab1e451cc,MLM,2025-Q1,prosa nos confirmó fecha de  inicio de certificación (agre dms) para el 31/3,67e2ac4ec281c50ab1e451cc_5,67e2ac4ec281c50ab1e451cc.json
,mlb (lucas),genova,Mastercard,67e2ac4ec281c50ab1e451cc_13,67e2ac4ec281c50ab1e451cc,MLB,2025-Q1,problema en clearing – transacciones moneysend rechazadas porque mastercard indica el uso de un mcc incorrecto. se abrió un ticket en mastercard para su análisis.,67e2ac4ec281c50ab1e451cc_13,67e2ac4ec281c50ab1e451cc.json
,porotaje,genova,Otra,67e2ac4ec281c50ab1e451cc_9,67e2ac4ec281c50ab1e451cc,CORP,2025-Q1,fup automatización de proceso porotaje. resp.: que + euge g.,67e2ac4ec281c50ab1e451cc_9,67e2ac4ec281c50ab1e451cc.json
,mlc (euge),genova,Otra,67e2ac4ec281c50ab1e451cc_21,67e2ac4ec281c50ab1e451cc,MLC,2025-Q1,devoluciones parciales mf: coordinación de mesas con tbk y banco emisor (falabella) para chequear integridad del proceso.,67e2ac4ec281c50ab1e451cc_21,67e2ac4ec281c50ab1e451cc.json
,amex,genova,American Express,67e2ac4ec281c50ab1e451cc_7,67e2ac4ec281c50ab1e451cc,CORP,2025-Q1,reunión para revisar status del problema técnico de amex para liberar payment designee,67e2ac4ec281c50ab1e451cc_7,67e2ac4ec281c50ab1e451cc.json
,elo,genova,Elo,67ea9672005592d93524463a_12,67ea9672005592d93524463a,CORP,2025-Q1,reunión con la pm de elo para tener sensibilidad de los tiempos de apertura de proyecto.,67ea9672005592d93524463a_12,67ea9672005592d93524463a.json
,mlb,genova,Elo,67ea9672005592d93524463a_20,67ea9672005592d93524463a,MLB,2025-Q1,"elo – reunión con el equipo de elo para tratar temas iniciales, como cuentas y bancos para liquidación",67ea9672005592d93524463a_20,67ea9672005592d93524463a.json
,,genova,Otra,67ea9672005592d93524463a_13,67ea9672005592d93524463a,CORP,2025-Q1,consolidar información para consensuar la nota de q1/25 con génova it,67ea9672005592d93524463a_13,67ea9672005592d93524463a.json
,,genova,Otra,67ea9672005592d93524463a_17,67ea9672005592d93524463a,CORP,2025-Q1,diseño tabla de eventos de negocio con génova it,67ea9672005592d93524463a_17,67ea9672005592d93524463a.json
,,genova,Otra,67ea9672005592d93524463a_16,67ea9672005592d93524463a,CORP,2025-Q1,kick off de controles con ecosistema conci,67ea9672005592d93524463a_16,67ea9672005592d93524463a.json
,mlb,genova,Otra,67ea9672005592d93524463a_18,67ea9672005592d93524463a,MLB,2025-Q1,release abril/25 – validación de pruebas y desarrollos realizados por los equipos de génova it.,67ea9672005592d93524463a_18,67ea9672005592d93524463a.json
,mlm,genova,Mastercard,67ea9672005592d93524463a_25,67ea9672005592d93524463a,MLM,2025-Q1,mlm - master msi:  revisión ts y ef con legales - done. envío de contrato wip-  primeras tx productivas previstas para r3q225,67ea9672005592d93524463a_25,67ea9672005592d93524463a.json
,mlm,genova,Otra,67ea9672005592d93524463a_24,67ea9672005592d93524463a,MLM,2025-Q1,mlm - tasas naturales: repetir prueba end-to-end / comenzar con las altas masivas de acuerdo al plan de q2 (10 altas/día) / armar plan de rollout de afiliaciones de tn,67ea9672005592d93524463a_24,67ea9672005592d93524463a.json
,mla,genova,Otra,67ea9672005592d93524463a_23,67ea9672005592d93524463a,MLA,2025-Q1,promociones: continuar con el armado de la presentación,67ea9672005592d93524463a_23,67ea9672005592d93524463a.json
,mlb,genova,Otra,67ea9672005592d93524463a_19,67ea9672005592d93524463a,MLB,2025-Q1,"win - implementación al 100% de la solución split de refund(para corregir la diferencia de ic enviada a los emisores en transacciones en cuotas). la semana pasada finalizamos el rollout de la solución, que generará una eficiencia de 17 mm anuales. seguiremos monitoreando y realizando transacciones de prueba para validar con los principales emisores.",67ea9672005592d93524463a_19,67ea9672005592d93524463a.json
,mla,genova,Otra,67ea9672005592d93524463a_22,67ea9672005592d93524463a,MLA,2025-Q1,unmatched clearing : validar con equipo de impuestos si tiene impacto la primera devolución de la multa por medio de nota de crédito.,67ea9672005592d93524463a_22,67ea9672005592d93524463a.json
,mlm prosa,genova,Otra,67ea9672005592d93524463a_10,67ea9672005592d93524463a,MLM,2025-Q1,push a prosa por tokenización,67ea9672005592d93524463a_10,67ea9672005592d93524463a.json
,,genova,Otra,67ea9672005592d93524463a_14,67ea9672005592d93524463a,CORP,2025-Q1,win:  deploy en producción del proceso de fallback de cbk e iniciación de los primeros 11 cbk.,67ea9672005592d93524463a_14,67ea9672005592d93524463a.json
,,genova,Otra,67ea9672005592d93524463a_15,67ea9672005592d93524463a,CORP,2025-Q1,armado de visualizaciones por site de liquidación y auth.,67ea9672005592d93524463a_15,67ea9672005592d93524463a.json
,amex,genova,American Express,67ea9672005592d93524463a_11,67ea9672005592d93524463a,MLA,2025-Q1,fu del bloqueo técnico de amex para salir en producción y del track contractual con mla.,67ea9672005592d93524463a_11,67ea9672005592d93524463a.json
,mla,genova,Otra,67ea9672005592d93524463a_21,67ea9672005592d93524463a,MLA,2025-Q1,poroto adelanto de cupones de mpsp a mp : alineación con citi por posibles cambios en los archivos de liquidación,67ea9672005592d93524463a_21,67ea9672005592d93524463a.json
,mlm prosa,genova,Otra,67ea9672005592d93524463a_9,67ea9672005592d93524463a,MLM,2025-Q1,"track contractual: alineamiento interno para avanzar con la firma de anexo global, msi y comisión mercantil.",67ea9672005592d93524463a_9,67ea9672005592d93524463a.json
,mlc,genova,Otra,67ea9672005592d93524463a_26,67ea9672005592d93524463a,MLC,2025-Q1,devoluciones parciales mf: coordinación mesas con eco conci y genova it para empezar desarrollo.,67ea9672005592d93524463a_26,67ea9672005592d93524463a.json
,mlm prosa,genova,Otra,67ea9672005592d93524463a_8,67ea9672005592d93524463a,MLM,2025-Q1,inicio de certificación (agre dms),67ea9672005592d93524463a_8,67ea9672005592d93524463a.json
,mlb lucas,genova,Elo,67f3d091a4cabcc4fe0d11b8_11,67f3d091a4cabcc4fe0d11b8,MLB,2025-Q2,elo cuentas para liquidación y anticipación entender con el equipo de tesorería sobre las negociaciones para el banco liquidador para el nuevo flujo de elo,67f3d091a4cabcc4fe0d11b8_11,67f3d091a4cabcc4fe0d11b8.json
,porotaje,genova,Otra,67f3d091a4cabcc4fe0d11b8_6,67f3d091a4cabcc4fe0d11b8,CORP,2025-Q2,consensuar nota de genova para q1 2025,67f3d091a4cabcc4fe0d11b8_6,67f3d091a4cabcc4fe0d11b8.json
tasas naturales,mlm pili euge,genova,Otra,67f3d091a4cabcc4fe0d11b8_18,67f3d091a4cabcc4fe0d11b8,MLM,2025-Q2,la semana pasada iniciamos con 10 altas día logrando el 4 4 una tasa de aprobación automática del 100 continuar con altas diarias 10 día armar plan de rollout de afiliaciones de tn y deck mensual,67f3d091a4cabcc4fe0d11b8_18,67f3d091a4cabcc4fe0d11b8.json
elo,proyectos,genova,Elo,67f3d091a4cabcc4fe0d11b8_5,67f3d091a4cabcc4fe0d11b8,CORP,2025-Q2,tenemos el go comercial para avanzar planificar workshop en oficinas de elo,67f3d091a4cabcc4fe0d11b8_5,67f3d091a4cabcc4fe0d11b8.json
reporte auditoría,mlm pili euge,genova,Otra,67f3d091a4cabcc4fe0d11b8_19,67f3d091a4cabcc4fe0d11b8,MLM,2025-Q2,envío del reporte trimestral de adquirencia a mp agregador,67f3d091a4cabcc4fe0d11b8_19,67f3d091a4cabcc4fe0d11b8.json
,mlb lucas,genova,Mastercard,67f3d091a4cabcc4fe0d11b8_12,67f3d091a4cabcc4fe0d11b8,MLB,2025-Q2,clearing mastercard aft cnpj envío de las transacciones que estaban detenidas debido al error en tes que cambiaba el mcc 6540 por un mcc de la lista de abecs para ese cnpj mastercard lo va a corregir de su lado y en clearing están creando una solución para modificar el tax id en caso de rechazo,67f3d091a4cabcc4fe0d11b8_12,67f3d091a4cabcc4fe0d11b8.json
amex,proyectos,genova,American Express,67f3d091a4cabcc4fe0d11b8_4,67f3d091a4cabcc4fe0d11b8,MLA,2025-Q2,fu del bloqueo técnico de amex para salir en producción y del track contractual con mla,67f3d091a4cabcc4fe0d11b8_4,67f3d091a4cabcc4fe0d11b8.json
adecuación de cupones,mlc euge,genova,Otra,67f3d091a4cabcc4fe0d11b8_21,67f3d091a4cabcc4fe0d11b8,MLC,2025-Q2,pruebas de integración entre treasury it y genova it con incidentes de data quality mesas con ambos equipos y tesorería para evaluar otras alternativas,67f3d091a4cabcc4fe0d11b8_21,67f3d091a4cabcc4fe0d11b8.json
,mla santi,genova,Otra,67f3d091a4cabcc4fe0d11b8_16,67f3d091a4cabcc4fe0d11b8,MLA,2025-Q2,promociones validación final,67f3d091a4cabcc4fe0d11b8_16,67f3d091a4cabcc4fe0d11b8.json
,porotaje,genova,Otra,67f3d091a4cabcc4fe0d11b8_7,67f3d091a4cabcc4fe0d11b8,CORP,2025-Q2,euge armado de dashboard de controles de porotaje,67f3d091a4cabcc4fe0d11b8_7,67f3d091a4cabcc4fe0d11b8.json
mlm prosa,proyectos,genova,Otra,67f3d091a4cabcc4fe0d11b8_3,67f3d091a4cabcc4fe0d11b8,MLM,2025-Q2,track contractual push interno para avanzar con la firma de anexo global msi y comisión mercantil,67f3d091a4cabcc4fe0d11b8_3,67f3d091a4cabcc4fe0d11b8.json
devoluciones parciales mf,mlc euge,genova,Otra,67f3d091a4cabcc4fe0d11b8_20,67f3d091a4cabcc4fe0d11b8,MLC,2025-Q2,nuevas mesas con con eco conci y genova it mapeando diferentes casuísticas,67f3d091a4cabcc4fe0d11b8_20,67f3d091a4cabcc4fe0d11b8.json
mlm prosa,proyectos,genova,Otra,67f3d091a4cabcc4fe0d11b8_1,67f3d091a4cabcc4fe0d11b8,MLM,2025-Q2,iniciativa productiva en simetrik liberado el roll out empezamos a incluir bines de emisores eglobal,67f3d091a4cabcc4fe0d11b8_1,67f3d091a4cabcc4fe0d11b8.json
win,mlm pili euge,genova,Otra,67f3d091a4cabcc4fe0d11b8_17,67f3d091a4cabcc4fe0d11b8,MLM,2025-Q2,procesamos casi automáticamente el proceso de pedido de 10 tasas naturales de forma exitosa,67f3d091a4cabcc4fe0d11b8_17,67f3d091a4cabcc4fe0d11b8.json
,mla santi,genova,Otra,67f3d091a4cabcc4fe0d11b8_15,67f3d091a4cabcc4fe0d11b8,MLA,2025-Q2,poroto adquirencia directa para big sellers alineación junto al equipo de big sellers por el scope para q2 del análisis de la iniciativa,67f3d091a4cabcc4fe0d11b8_15,67f3d091a4cabcc4fe0d11b8.json
,,genova,Otra,67f3d091a4cabcc4fe0d11b8_10,67f3d091a4cabcc4fe0d11b8,CORP,2025-Q2,confirmamos a un candidato para la posición de pmo analista sr avanzar con la oferta,67f3d091a4cabcc4fe0d11b8_10,67f3d091a4cabcc4fe0d11b8.json
,mlb lucas,genova,Otra,67f3d091a4cabcc4fe0d11b8_13,67f3d091a4cabcc4fe0d11b8,MLB,2025-Q2,gpt reunión de avances y próximos pasos con milo,67f3d091a4cabcc4fe0d11b8_13,67f3d091a4cabcc4fe0d11b8.json
,mla santi,genova,Otra,67f3d091a4cabcc4fe0d11b8_14,67f3d091a4cabcc4fe0d11b8,MLA,2025-Q2,poroto adelanto de cupones de mpsp a mp validación de posibles cambios con citi y alineación de definiciones internas meli,67f3d091a4cabcc4fe0d11b8_14,67f3d091a4cabcc4fe0d11b8.json
mlm prosa,proyectos,genova,Otra,67f3d091a4cabcc4fe0d11b8_2,67f3d091a4cabcc4fe0d11b8,MLM,2025-Q2,finalizar certificación agre dms,67f3d091a4cabcc4fe0d11b8_2,67f3d091a4cabcc4fe0d11b8.json
,mlb,genova,Otra,67fd0c915b06ca1e9bba2da8_12,67fd0c915b06ca1e9bba2da8,MLB,2025-Q2,"poroto liquidación centralizada + sub: reunión con equipos técnicos de génova it + núclea + rtm para revisar el estado del poroto, puntos de atención y cronograma de los próximos pasos.",67fd0c915b06ca1e9bba2da8_12,67fd0c915b06ca1e9bba2da8.json
,mlm,genova,Otra,67fd0c915b06ca1e9bba2da8_18,67fd0c915b06ca1e9bba2da8,MLM,2025-Q2,internacional: esta semana ya debería quedar automático el flujo de compras de divisas lo que nos permitirá iniciar rollout,67fd0c915b06ca1e9bba2da8_18,67fd0c915b06ca1e9bba2da8.json
,mlb,genova,Otra,67fd0c915b06ca1e9bba2da8_13,67fd0c915b06ca1e9bba2da8,MLB,2025-Q2,"transacciones sdwo (billetera digital): pruebas del nuevo campo e integración entre génova + gateway, descartando el campo operation_type que se usaba anteriormente. así se restablece el flujo de boletos hacia génova.",67fd0c915b06ca1e9bba2da8_13,67fd0c915b06ca1e9bba2da8.json
,capabilities cross,genova,Otra,67f3d091a4cabcc4fe0d11b8_9,67f3d091a4cabcc4fe0d11b8,CORP,2025-Q2,avanzar con el mapeo de controles para la iniciativa con ecoconci,67f3d091a4cabcc4fe0d11b8_9,67f3d091a4cabcc4fe0d11b8.json
,mla,genova,Otra,67fd0c915b06ca1e9bba2da8_14,67fd0c915b06ca1e9bba2da8,MLA,2025-Q2,"poroto adelanto de cupones de mpsp a mp : la semana pasada iniciamos las reuniones por esta iniciativa, debemos validar varios puntos que salieron de ese espacio.",67fd0c915b06ca1e9bba2da8_14,67fd0c915b06ca1e9bba2da8.json
,mla,genova,Visa,67fd0c915b06ca1e9bba2da8_16,67fd0c915b06ca1e9bba2da8,MLA,2025-Q2,bimonetarismo: vamos a estar repitiendo una prueba end to end desde el equipo de instore para visa,67fd0c915b06ca1e9bba2da8_16,67fd0c915b06ca1e9bba2da8.json
,mla,genova,Otra,67fd0c915b06ca1e9bba2da8_15,67fd0c915b06ca1e9bba2da8,MLA,2025-Q2,poroto adquirencia directa para big sellers: vamos a estar juntandonos con el equipo de taxes,67fd0c915b06ca1e9bba2da8_15,67fd0c915b06ca1e9bba2da8.json
,capabilities cross,genova,Otra,67fd0c915b06ca1e9bba2da8_10,67fd0c915b06ca1e9bba2da8,CORP,2025-Q2,avanzar con el mapeo de controles para la iniciativa con ecoconci.,67fd0c915b06ca1e9bba2da8_10,67fd0c915b06ca1e9bba2da8.json
,mlm,genova,Mastercard,67fd0c915b06ca1e9bba2da8_19,67fd0c915b06ca1e9bba2da8,MLM,2025-Q2,msi master : cierre del term sheet y enrollment form. próximo paso firma del contrato y armado del readiness assessment.,67fd0c915b06ca1e9bba2da8_19,67fd0c915b06ca1e9bba2da8.json
,mlm,genova,Otra,67fd0c915b06ca1e9bba2da8_17,67fd0c915b06ca1e9bba2da8,MLM,2025-Q2,tasas naturales: revisar con prosa demoras en el envío de respuesta para poder continuar con altas diarias (25/día) / armar plan de rollout de afiliaciones de tn y envío del deck mensual,67fd0c915b06ca1e9bba2da8_17,67fd0c915b06ca1e9bba2da8.json
,capabilities cross,genova,Otra,67f3d091a4cabcc4fe0d11b8_8,67f3d091a4cabcc4fe0d11b8,CORP,2025-Q2,avanzar en el mvp de dashboard de controles por site,67f3d091a4cabcc4fe0d11b8_8,67f3d091a4cabcc4fe0d11b8.json
,mlb,genova,Mastercard,67fd0c915b06ca1e9bba2da8_11,67fd0c915b06ca1e9bba2da8,MLB,2025-Q2,"win - programa micromerchant: trabajo en conjunto con el equipo de fer (rel. marcas) en conversaciones con mastercard. nos adherimos al programa mmp, recibiendo un bono de 1,5 mm por la firma, y el 11/04 (último viernes) comenzamos a recibir las primeras transacciones como nuevo ic (reducción de 0,25 bp). se espera un beneficio anual de brl 13 mm.",67fd0c915b06ca1e9bba2da8_11,67fd0c915b06ca1e9bba2da8.json
,porotaje,genova,Otra,67fd0c915b06ca1e9bba2da8_7,67fd0c915b06ca1e9bba2da8,CORP,2025-Q2,learnings q2/2025 con génova it y génova producto,67fd0c915b06ca1e9bba2da8_7,67fd0c915b06ca1e9bba2da8.json
,elo,genova,Elo,67fd0c915b06ca1e9bba2da8_6,67fd0c915b06ca1e9bba2da8,CORP,2025-Q2,kick off elo y confirmar fecha de workshop (semana del 12/5),67fd0c915b06ca1e9bba2da8_6,67fd0c915b06ca1e9bba2da8.json
,porotaje,genova,Otra,67fd0c915b06ca1e9bba2da8_8,67fd0c915b06ca1e9bba2da8,CORP,2025-Q2,[euge] revisión de dashboard de controles de porotaje link,67fd0c915b06ca1e9bba2da8_8,67fd0c915b06ca1e9bba2da8.json
,mlc,genova,Otra,67fd0c915b06ca1e9bba2da8_20,67fd0c915b06ca1e9bba2da8,MLC,2025-Q2,devoluciones parciales mf: presentación de escenarios y reu con falabella (emisor) para corroborar transparencia del flujo,67fd0c915b06ca1e9bba2da8_20,67fd0c915b06ca1e9bba2da8.json
,proyectos,genova,Otra,67fd0c915b06ca1e9bba2da8_4,67fd0c915b06ca1e9bba2da8,CORP,2025-Q2,win: el 5 de mayo se incorpora julián al equipo.,67fd0c915b06ca1e9bba2da8_4,67fd0c915b06ca1e9bba2da8.json
,mlc,genova,Otra,67fd0c915b06ca1e9bba2da8_21,67fd0c915b06ca1e9bba2da8,MLC,2025-Q2,baja en flujo agregador y on: monitoreo y revisión de solucion final con payments methods,67fd0c915b06ca1e9bba2da8_21,67fd0c915b06ca1e9bba2da8.json
,capabilities cross,genova,Otra,67fd0c915b06ca1e9bba2da8_9,67fd0c915b06ca1e9bba2da8,CORP,2025-Q2,presentar el mvp de dashboard de controles por site a los responsables de los sites.,67fd0c915b06ca1e9bba2da8_9,67fd0c915b06ca1e9bba2da8.json
,mlm prosa,genova,Otra,67fd0c915b06ca1e9bba2da8_5,67fd0c915b06ca1e9bba2da8,MLM,2025-Q2,"track contractual: push interno para avanzar con la firma de anexo global, msi y comisión mercantil.",67fd0c915b06ca1e9bba2da8_5,67fd0c915b06ca1e9bba2da8.json
,controles,genova,Otra,68064755b4cb00a299132fa2_9,68064755b4cb00a299132fa2,CORP,2025-Q2,puesta en producción de modelos de autorización y liquidación en looker,68064755b4cb00a299132fa2_9,68064755b4cb00a299132fa2.json
,mla santi,genova,Visa,68064755b4cb00a299132fa2_14,68064755b4cb00a299132fa2,MLA,2025-Q2,bimonetarismo: prueba end to end desde el equipo de instore para bandera visa,68064755b4cb00a299132fa2_14,68064755b4cb00a299132fa2.json
,mlm pili euge,genova,Otra,68064755b4cb00a299132fa2_16,68064755b4cb00a299132fa2,MLM,2025-Q2,tasas naturales: continuamos con altas diarias (50xdía) y pruebas con el sftp armar plan de rollout de afiliaciones de tn,68064755b4cb00a299132fa2_16,68064755b4cb00a299132fa2.json
,equipo,genova,Otra,68064755b4cb00a299132fa2_11,68064755b4cb00a299132fa2,CORP,2025-Q2,presentación de los desafíos 2025,68064755b4cb00a299132fa2_11,68064755b4cb00a299132fa2.json
,mlm prosa,genova,Otra,68064755b4cb00a299132fa2_5,68064755b4cb00a299132fa2,MLM,2025-Q2,workshop con cp mlm: revisaremos el roll out planificado para 2025,68064755b4cb00a299132fa2_5,68064755b4cb00a299132fa2.json
,mlm pili euge,genova,Otra,68064755b4cb00a299132fa2_15,68064755b4cb00a299132fa2,MLM,2025-Q2,workshop mlm: armado del material y el espacio con el equipo de core payments,68064755b4cb00a299132fa2_15,68064755b4cb00a299132fa2.json
,mlc euge,genova,Otra,68064755b4cb00a299132fa2_17,68064755b4cb00a299132fa2,MLC,2025-Q2,devoluciones parciales mf: continuamos con reuniones de fup para el desarrollo del poroto,68064755b4cb00a299132fa2_17,68064755b4cb00a299132fa2.json
,mla santi,genova,Otra,68064755b4cb00a299132fa2_13,68064755b4cb00a299132fa2,MLA,2025-Q2,adquirencia directa para big sellers: armado de flujo para visibilizar oportunidades,68064755b4cb00a299132fa2_13,68064755b4cb00a299132fa2.json
,mla santi,genova,Otra,68064755b4cb00a299132fa2_12,68064755b4cb00a299132fa2,MLA,2025-Q2,adelanto de cupones de mpsp a mp : alineación del modelo para el desarrollo de la iniciativa,68064755b4cb00a299132fa2_12,68064755b4cb00a299132fa2.json
,mlm prosa,genova,Otra,68064755b4cb00a299132fa2_4,68064755b4cb00a299132fa2,MLM,2025-Q2,"track contractual: está previsto avanzar con la firma del contrato msi, condición necesaria para continuar con la implementación técnica del flujo",68064755b4cb00a299132fa2_4,68064755b4cb00a299132fa2.json
,porotaje,genova,Otra,68064755b4cb00a299132fa2_8,68064755b4cb00a299132fa2,CORP,2025-Q2,replicar dashboard de génova para seguimiento de bari,68064755b4cb00a299132fa2_8,68064755b4cb00a299132fa2.json
,porotaje,genova,Otra,68064755b4cb00a299132fa2_7,68064755b4cb00a299132fa2,CORP,2025-Q2,armar dashboard de seguimiento de ticketera payac,68064755b4cb00a299132fa2_7,68064755b4cb00a299132fa2.json
,controles,genova,Otra,68064755b4cb00a299132fa2_10,68064755b4cb00a299132fa2,CORP,2025-Q2,avanzar con el mapeo de controles para la iniciativa con ecoconci,68064755b4cb00a299132fa2_10,68064755b4cb00a299132fa2.json
,elo,genova,Elo,68064755b4cb00a299132fa2_6,68064755b4cb00a299132fa2,CORP,2025-Q2,definición del alcance del proyecto y organizar los temas a tratar en el workshop del 12 y 13 de mayo,68064755b4cb00a299132fa2_6,68064755b4cb00a299132fa2.json
,mla,genova,Otra,680f7ff18d346767ce6d1c8b_15,680f7ff18d346767ce6d1c8b,MLA,2025-Q2,carga de porotos q3,680f7ff18d346767ce6d1c8b_15,680f7ff18d346767ce6d1c8b.json
,mlm,genova,Mastercard,680f7ff18d346767ce6d1c8b_18,680f7ff18d346767ce6d1c8b,MLM,2025-Q2,msi master: se firmó term sheet y enrollment form. sesion agenda para el readiness assessment y apertura del proyecto con master,680f7ff18d346767ce6d1c8b_18,680f7ff18d346767ce6d1c8b.json
,mlb,genova,Elo,680f7ff18d346767ce6d1c8b_13,680f7ff18d346767ce6d1c8b,MLB,2025-Q2,mensual core payments brasil - presentación sobre el micro merchant program e avances de elo (quezia e mari),680f7ff18d346767ce6d1c8b_13,680f7ff18d346767ce6d1c8b.json
,mla,genova,Otra,680f7ff18d346767ce6d1c8b_16,680f7ff18d346767ce6d1c8b,MLA,2025-Q2,"adelanto de cupones de mpsp a mp : alineación modelo de liquidación, modelo contable y contrato.",680f7ff18d346767ce6d1c8b_16,680f7ff18d346767ce6d1c8b.json
controles,capabilities cross,genova,Otra,680f7ff18d346767ce6d1c8b_10,680f7ff18d346767ce6d1c8b,CORP,2025-Q2,diseño del dashboard de génova end-game,680f7ff18d346767ce6d1c8b_10,680f7ff18d346767ce6d1c8b.json
,mlb,genova,Otra,680f7ff18d346767ce6d1c8b_14,680f7ff18d346767ce6d1c8b,MLB,2025-Q2,porotage q3 - carga de porotos y chequeo de estado de porotos para q3,680f7ff18d346767ce6d1c8b_14,680f7ff18d346767ce6d1c8b.json
controles,capabilities cross,genova,Otra,680f7ff18d346767ce6d1c8b_11,680f7ff18d346767ce6d1c8b,CORP,2025-Q2,avanzar con el mapeo de controles para la iniciativa con ecoconci,680f7ff18d346767ce6d1c8b_11,680f7ff18d346767ce6d1c8b.json
,mla,genova,Mastercard,680f7ff18d346767ce6d1c8b_17,680f7ff18d346767ce6d1c8b,MLA,2025-Q2,master money send: validación de pruebas con master y alinear el no cobro de penalidades por falta de campos,680f7ff18d346767ce6d1c8b_17,680f7ff18d346767ce6d1c8b.json
